Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"8354","FUKUOKA FINANCIAL GROUP INC","Aktien","0,01","17,29","23.699","409.823","409.823,04","Financials","JP3805010000","Tokyo Stock Exchange","Japan","JPY"
"6302","SUMITOMO HEAVY INDUSTRIES LTD","Aktien","0,01","22,96","17.800","408.674","408.673,90","Industrie","JP3405400007","Tokyo Stock Exchange","Japan","JPY"
"SBRY","SAINSBURY(J) PLC","Aktien","0,01","2,63","155.401","408.653","408.652,57","Nichtzyklische Konsumgüter","GB00B019KW72","London Stock Exchange","Vereinigtes Königreich","GBP"
"FOX","FOX CORP CLASS B","Aktien","0,01","27,47","14.865","408.342","408.341,55","Kommunikation","US35137L2043","NASDAQ","Vereinigte Staaten","USD"
"9706","JAPAN AIRPORT TERMINAL LTD","Aktien","0,01","44,82","9.100","407.855","407.855,21","Industrie","JP3699400002","Tokyo Stock Exchange","Japan","JPY"
"5947","RINNAI CORP","Aktien","0,01","101,58","4.000","406.311","406.310,70","Zyklische Konsumgüter ","JP3977400005","Tokyo Stock Exchange","Japan","JPY"
"3038","KOBE BUSSAN LTD","Aktien","0,01","54,01","7.500","405.079","405.078,88","Nichtzyklische Konsumgüter","JP3291200008","Tokyo Stock Exchange","Japan","JPY"
"BLND","BRITISH LAND REIT PLC","Aktien","0,01","4,62","86.897","401.275","401.274,84","Immobilien","GB0001367019","London Stock Exchange","Vereinigtes Königreich","GBP"
"M44U","MAPLETREE LOGISTICS TRUST UNITS","Aktien","0,01","1,56","256.800","400.218","400.217,60","Immobilien","SG1S03926213","Singapore Exchange","Singapur","SGD"
"6481","THK LTD","Aktien","0,01","25,93","15.400","399.392","399.391,67","Industrie","JP3539250005","Tokyo Stock Exchange","Japan","JPY"
"WTC","WISETECHGLOBAL PTY LTD","Aktien","0,01","20,15","19.805","399.028","399.028,02","IT","AU000000WTC3","Asx - All Markets","Australien","AUD"
"AVV","AVEVA GROUP PLC","Aktien","0,01","58,89","6.767","398.519","398.518,85","IT","GB00BBG9VN75","London Stock Exchange","Vereinigtes Königreich","GBP"
"SK","SEB SA","Aktien","0,01","175,34","2.263","396.790","396.789,71","Zyklische Konsumgüter ","FR0000121709","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"1876","BUDWEISER BREWING COMPANY APAC LTD","Aktien","0,01","3,23","123.100","397.097","397.096,77","Nichtzyklische Konsumgüter","KYG1674K1013","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"FDJ","LA FRANCAISE DES JEUX SA","Aktien","0,01","38,46","10.287","395.654","395.654,48","Zyklische Konsumgüter ","FR0013451333","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"LBRDA","LIBERTY BROADBAND CORP SERIES A","Aktien","0,01","149,56","2.637","394.390","394.389,72","Kommunikation","US5303071071","NASDAQ","Vereinigte Staaten","USD"
"3769","GMO PAYMENT GATEWAY INC","Aktien","0,01","119,11","3.300","393.054","393.054,44","IT","JP3385890003","Tokyo Stock Exchange","Japan","JPY"
"LXS","LANXESS AG","Aktien","0,01","59,47","6.584","391.561","391.561,12","Materialien","DE0005470405","Xetra","Deutschland","EUR"
"YRI","YAMANA GOLD INC","Aktien","0,01","6,13","63.380","388.799","388.798,84","Materialien","CA98462Y1007","Toronto Stock Exchange","Kanada","CAD"
"CCL","COCA-COLA AMATIL LTD","Aktien","0,01","7,38","52.582","388.188","388.187,93","Nichtzyklische Konsumgüter","AU000000CCL2","Asx - All Markets","Australien","AUD"
"S68","SINGAPORE EXCHANGE LTD","Aktien","0,01","6,79","57.200","388.538","388.537,82","Financials","SG1J26887955","Singapore Exchange","Singapur","SGD"
"TRYG","TRYG","Aktien","0,01","32,53","11.915","387.633","387.632,51","Financials","DK0060636678","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"CPU","COMPUTERSHARE LTD","Aktien","0,01","9,54","40.536","386.711","386.711,11","IT","AU000000CPU5","Asx - All Markets","Australien","AUD"
"2181","PERSOL HOLDINGS LTD","Aktien","0,01","16,21","23.800","385.861","385.860,61","Industrie","JP3547670004","Tokyo Stock Exchange","Japan","JPY"
"6841","YOKOGAWA ELECTRIC CORP","Aktien","0,01","16,27","23.700","385.587","385.586,77","IT","JP3955000009","Tokyo Stock Exchange","Japan","JPY"
"8953","JAPAN RETAIL FUND INVESTMENT REIT","Aktien","0,01","1.621,26","237","384.239","384.239,35","Immobilien","JP3039710003","Tokyo Stock Exchange","Japan","JPY"
"MEL","MERIDIAN ENERGY LTD","Aktien","0,01","3,76","102.081","383.847","383.847,12","Versorger","NZMELE0002S7","New Zealand Exchange Ltd","Neuseeland","NZD"
"9062","NIPPON EXPRESS LTD","Aktien","0,01","56,38","6.800","383.380","383.379,92","Industrie","JP3729400006","Tokyo Stock Exchange","Japan","JPY"
"CVE","CENOVUS ENERGY INC","Aktien","0,01","3,99","95.476","380.770","380.770,41","Energie","CA15135U1093","Toronto Stock Exchange","Kanada","CAD"
"LUND B","LUNDBERGFORETAGEN CLASS B","Aktien","0,01","50,18","7.580","380.384","380.384,04","Financials","SE0000108847","Nasdaq Omx Nordic","Schweden","SEK"
"3401","TEIJIN LTD","Aktien","0,01","16,02","23.700","379.748","379.747,95","Materialien","JP3544000007","Tokyo Stock Exchange","Japan","JPY"
"2002","NISSHIN SEIFUN GROUP INC","Aktien","0,01","16,03","23.700","379.973","379.972,52","Nichtzyklische Konsumgüter","JP3676800000","Tokyo Stock Exchange","Japan","JPY"
"6448","BROTHER INDUSTRIES LTD","Aktien","0,01","15,99","23.700","379.074","379.074,24","IT","JP3830000000","Tokyo Stock Exchange","Japan","JPY"
"853","MICROPORT SCIENTIFIC CORP","Aktien","0,01","4,20","90.000","378.000","378.000,00","Gesundheitsversorgung","KYG608371046","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"3626","TIS INC","Aktien","0,01","21,59","17.500","377.742","377.741,98","IT","JP3104890003","Tokyo Stock Exchange","Japan","JPY"
"COLR","ETABLISSEMENTEN FRANZ COLRUYT NV","Aktien","0,01","63,11","5.977","377.222","377.221,95","Nichtzyklische Konsumgüter","BE0974256852","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"LUN","LUNDIN MINING CORP","Aktien","0,01","5,79","64.930","376.069","376.069,18","Materialien","CA5503721063","Toronto Stock Exchange","Kanada","CAD"
"GALP","GALP ENERGIA SGPS SA","Aktien","0,01","9,67","38.877","375.941","375.940,96","Energie","PTGAL0AM0009","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"5411","JFE HOLDINGS INC","Aktien","0,01","7,43","50.200","372.927","372.926,52","Materialien","JP3386030005","Tokyo Stock Exchange","Japan","JPY"
"O2D","TELEFONICA DEUTSCHLAND HOLDING AG","Aktien","0,01","2,72","137.271","372.881","372.881,19","Kommunikation","DE000A1J5RX9","Xetra","Deutschland","EUR"
"7261","MAZDA MOTOR CORP","Aktien","0,01","5,86","63.700","373.019","373.019,38","Zyklische Konsumgüter ","JP3868400007","Tokyo Stock Exchange","Japan","JPY"
"INGR","INGREDION INC","Aktien","0,01","77,47","4.804","372.166","372.165,88","Nichtzyklische Konsumgüter","US4571871023","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BCVN","BANQUE CANTONALE VAUDOISE","Aktien","0,01","100,79","3.687","371.605","371.605,06","Financials","CH0531751755","SIX Swiss Exchange","Schweiz","CHF"
"WRT1V","WARTSILA","Aktien","0,01","8,42","43.970","370.247","370.247,10","Industrie","FI0009003727","Nasdaq Omx Helsinki Ltd.","Finnland","EUR"
"IPN","IPSEN SA","Aktien","0,01","94,89","3.904","370.456","370.456,49","Gesundheitsversorgung","FR0010259150","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"9006","KEIKYU CORP","Aktien","0,01","15,60","23.700","369.642","369.642,30","Industrie","JP3280200001","Tokyo Stock Exchange","Japan","JPY"
"JD.","JD SPORTS FASHION PLC","Aktien","0,01","10,18","36.100","367.441","367.441,21","Zyklische Konsumgüter ","GB00BYX91H57","London Stock Exchange","Vereinigtes Königreich","GBP"
"6113","AMADA LTD","Aktien","0,01","9,47","38.700","366.336","366.336,29","Industrie","JP3122800000","Tokyo Stock Exchange","Japan","JPY"
"3436","SUMCO CORP","Aktien","0,01","15,32","23.900","366.194","366.194,15","IT","JP3322930003","Tokyo Stock Exchange","Japan","JPY"
"5486","HITACHI METALS LTD","Aktien","0,01","15,41","23.700","365.151","365.150,90","Materialien","JP3786200000","Tokyo Stock Exchange","Japan","JPY"
"2638","HK ELECTRIC INVESTMENTS UNITS LTD","Aktien","0,01","1,02","355.500","363.757","363.756,77","Versorger","HK0000179108","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"3141","WELCIA HOLDINGS LTD","Aktien","0,01","39,56","9.200","363.955","363.955,09","Nichtzyklische Konsumgüter","JP3274280001","Tokyo Stock Exchange","Japan","JPY"
"RYM","RYMAN HEALTHCARE LTD","Aktien","0,01","10,08","35.938","362.190","362.189,97","Gesundheitsversorgung","NZRYME0001S4","New Zealand Exchange Ltd","Neuseeland","NZD"
"2212","YAMAZAKI BAKING LTD","Aktien","0,01","17,22","21.000","361.558","361.557,78","Nichtzyklische Konsumgüter","JP3935600001","Tokyo Stock Exchange","Japan","JPY"
"4581","TAISHO PHARMACEUTICAL HOLDINGS LTD","Aktien","0,01","65,76","5.500","361.681","361.680,96","Gesundheitsversorgung","JP3442850008","Tokyo Stock Exchange","Japan","JPY"
"V03","VENTURE CORPORATION LTD","Aktien","0,01","15,31","23.600","361.209","361.208,56","IT","SG0531000230","Singapore Exchange","Singapur","SGD"
"FPE3","FUCHS PETROLUB PREF","Aktien","0,01","52,57","6.862","360.709","360.708,88","Materialien","DE0005790430","Xetra","Deutschland","EUR"
"4004","SHOWA DENKO","Aktien","0,01","18,75","19.200","360.040","360.039,80","Materialien","JP3368000000","Tokyo Stock Exchange","Japan","JPY"
"6952","CASIO COMPUTER LTD","Aktien","0,01","14,98","23.700","355.045","355.045,25","Zyklische Konsumgüter ","JP3209000003","Tokyo Stock Exchange","Japan","JPY"
"8954","ORIX JREIT REIT INC","Aktien","0,01","1.500,92","236","354.218","354.218,03","Immobilien","JP3040880001","Tokyo Stock Exchange","Japan","JPY"
"7272","YAMAHA MOTOR LTD","Aktien","0,01","14,91","23.700","353.473","353.473,26","Zyklische Konsumgüter ","JP3942800008","Tokyo Stock Exchange","Japan","JPY"
"1972","SWIRE PROPERTIES LTD","Aktien","0,01","2,66","132.400","352.782","352.781,94","Immobilien","HK0000063609","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"QBR.B","QUEBECOR INC CLASS B","Aktien","0,01","25,42","13.848","352.023","352.023,14","Kommunikation","CA7481932084","Toronto Stock Exchange","Kanada","CAD"
"9501","TOKYO ELECTRIC POWER HOLDINGS INC","Aktien","0,01","2,73","128.500","350.670","350.670,39","Versorger","JP3585800000","Tokyo Stock Exchange","Japan","JPY"
"4666","PARK24 LTD","Aktien","0,01","16,20","21.600","349.988","349.988,16","Industrie","JP3780100008","Tokyo Stock Exchange","Japan","JPY"
"2331","SOHGO SECURITY SERVICES LTD","Aktien","0,01","48,61","7.200","349.988","349.988,16","Industrie","JP3431900004","Tokyo Stock Exchange","Japan","JPY"
"9831","YAMADA HOLDINGS CO LTD","Aktien","0,01","4,86","71.100","345.613","345.613,30","Zyklische Konsumgüter ","JP3939000000","Tokyo Stock Exchange","Japan","JPY"
"9513","ELECTRIC POWER DEVELOPMENT LTD","Aktien","0,01","14,65","23.500","344.255","344.255,46","Versorger","JP3551200003","Tokyo Stock Exchange","Japan","JPY"
"ELI","ELIA GROUP SA","Aktien","0,01","106,17","3.229","342.809","342.809,24","Versorger","BE0003822393","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"TNET","TELENET GROUP HOLDING NV","Aktien","0,01","40,78","8.383","341.818","341.818,23","Kommunikation","BE0003826436","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"9506","TOHOKU ELECTRIC POWER INC","Aktien","0,01","9,09","37.600","341.672","341.672,43","Versorger","JP3605400005","Tokyo Stock Exchange","Japan","JPY"
"9533","TOHO GAS LTD","Aktien","0,01","49,46","6.900","341.290","341.289,62","Versorger","JP3600200004","Tokyo Stock Exchange","Japan","JPY"
"ALA","ALTAGAS LTD","Aktien","0,01","12,43","27.419","340.781","340.781,09","Versorger","CA0213611001","Toronto Stock Exchange","Kanada","CAD"
"7186","CONCORDIA FINANCIAL GROUP LTD","Aktien","0,01","3,59","94.600","339.730","339.729,95","Financials","JP3305990008","Tokyo Stock Exchange","Japan","JPY"
"8355","SHIZUOKA BANK LTD","Aktien","0,01","6,92","49.000","338.940","338.939,69","Financials","JP3351200005","Tokyo Stock Exchange","Japan","JPY"
"9987","SUZUKEN LTD","Aktien","0,01","36,48","9.300","339.271","339.271,33","Gesundheitsversorgung","JP3398000004","Tokyo Stock Exchange","Japan","JPY"
"4091","NIPPON SANSO HOLDINGS CORP","Aktien","0,01","15,43","21.900","337.833","337.832,95","Materialien","JP3711600001","Tokyo Stock Exchange","Japan","JPY"
"VOE","VOESTALPINE AG","Aktien","0,01","27,89","12.027","335.457","335.457,08","Materialien","AT0000937503","Wiener Boerse Ag","Österreich","EUR"
"5333","NGK INSULATORS LTD","Aktien","0,01","14,14","23.700","335.059","335.058,51","Industrie","JP3695200000","Tokyo Stock Exchange","Japan","JPY"
"4088","AIR WATER INC","Aktien","0,01","14,09","23.700","333.936","333.935,66","Materialien","JP3160670000","Tokyo Stock Exchange","Japan","JPY"
"TITR","TELECOM ITALIA SAVING","Aktien","0,01","0,42","801.209","333.657","333.657,27","Kommunikation","IT0003497176","Borsa Italiana","Italien","EUR"
"EO","FAURECIA","Aktien","0,01","44,13","7.547","333.079","333.078,94","Zyklische Konsumgüter ","FR0000121147","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"9783","BENESSE HOLDINGS INC","Aktien","0,01","25,05","13.300","333.209","333.208,89","Zyklische Konsumgüter ","JP3835620000","Tokyo Stock Exchange","Japan","JPY"
"UHAL","AMERCO","Aktien","0,01","358,26","930","333.182","333.181,80","Industrie","US0235861004","NASDAQ","Vereinigte Staaten","USD"
"ICAD","ICADE REIT SA","Aktien","0,01","57,90","5.724","331.408","331.407,69","Immobilien","FR0000035081","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"2433","HAKUHODO DY HOLDINGS INC","Aktien","0,01","13,95","23.700","330.567","330.567,11","Kommunikation","JP3766550002","Tokyo Stock Exchange","Japan","JPY"
"BOL","BOLLORE","Aktien","0,01","3,89","84.626","328.964","328.963,60","Kommunikation","FR0000039299","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"ESLT","ELBIT SYSTEMS LTD","Aktien","0,01","123,48","2.659","328.326","328.325,83","Industrie","IL0010811243","Tel Aviv Stock Exchange","Israel","ILS"
"CG","CARLYLE GROUP INC","Aktien","0,01","26,77","12.195","326.460","326.460,15","Financials","US14316J1088","NASDAQ","Vereinigte Staaten","USD"
"7911","TOPPAN PRINTING LTD","Aktien","0,01","13,61","23.700","322.483","322.482,59","Industrie","JP3629000005","Tokyo Stock Exchange","Japan","JPY"
"CU","CANADIAN UTILITIES LTD CLASS A","Aktien","0,01","25,44","12.611","320.770","320.769,94","Versorger","CA1367178326","Toronto Stock Exchange","Kanada","CAD"
"19","SWIRE PACIFIC LTD A","Aktien","0,01","4,93","64.500","317.923","317.922,58","Immobilien","HK0019000162","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"ATC","ALTICE EUROPE NV","Aktien","0,01","4,96","63.246","313.817","313.816,53","Kommunikation","NL0011333752","Euronext Amsterdam","Niederlande","EUR"
"VNT","VONTIER CORP","Aktien","0,01","26,76","11.720","313.627","313.627,20","IT","US9288811014","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"2371","KAKAKU.COM INC","Aktien","0,01","28,90","10.800","312.124","312.123,94","Kommunikation","JP3206000006","Tokyo Stock Exchange","Japan","JPY"
"2579","COCA-COLA BOTTLERS JAPAN HOLDINGS","Aktien","0,01","16,85","18.500","311.679","311.678,59","Nichtzyklische Konsumgüter","JP3293200006","Tokyo Stock Exchange","Japan","JPY"
"7012","KAWASAKI HEAVY INDUSTRIES LTD","Aktien","0,01","13,15","23.700","311.703","311.703,23","Industrie","JP3224200000","Tokyo Stock Exchange","Japan","JPY"
"6465","HOSHIZAKI CORP","Aktien","0,01","86,32","3.600","310.759","310.759,46","Industrie","JP3845770001","Tokyo Stock Exchange","Japan","JPY"
"ABN","ABN AMRO BANK NV","Aktien","0,01","8,49","36.551","310.265","310.265,47","Financials","NL0011540547","Euronext Amsterdam","Niederlande","EUR"
"8303","SHINSEI BANK LTD","Aktien","0,01","13,10","23.600","309.046","309.046,29","Financials","JP3729000004","Tokyo Stock Exchange","Japan","JPY"
"MLCO","MELCO RESORTS ENTERTAINMENT ADR LT","Aktien","0,01","15,02","20.424","306.768","306.768,48","Zyklische Konsumgüter ","US5854641009","NASDAQ","Hongkong","USD"
"CIX","CI FINANCIAL CORP","Aktien","0,01","13,82","22.166","306.366","306.366,21","Financials","CA1254911003","Toronto Stock Exchange","Kanada","CAD"
"BMW3","BMW PREF AG","Aktien","0,01","58,34","5.242","305.840","305.840,25","Zyklische Konsumgüter ","DE0005190037","Xetra","Deutschland","EUR"
"AZRG","AZRIELI GROUP LTD","Aktien","0,01","47,85","6.378","305.157","305.156,66","Immobilien","IL0011194789","Tel Aviv Stock Exchange","Israel","ILS"
"NOK","NOK CASH","Geldmarkt","0,01","10,85","2.807.602","304.750","304.750,13","Cash und/oder Derivate","-","-","Norwegen","NOK"
"PROX","PROXIMUS NV","Aktien","0,01","20,18","15.050","303.740","303.740,06","Kommunikation","BE0003810273","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"NOV","NATIONAL OILWELL VARCO INC","Aktien","0,01","8,63","35.155","303.388","303.387,65","Energie","US6370711011","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CCO","CAMECO CORP","Aktien","0,01","9,43","32.163","303.295","303.295,21","Energie","CA13321L1085","Toronto Stock Exchange","Kanada","CAD"
"HKD","HKD CASH","Geldmarkt","0,01","12,90","2.349.869","303.209","303.208,96","Cash und/oder Derivate","-","-","Hongkong","HKD"
"5711","MITSUBISHI MATERIALS CORP","Aktien","0,01","19,17","15.800","302.870","302.870,14","Materialien","JP3903000002","Tokyo Stock Exchange","Japan","JPY"
"PBCT","PEOPLES UNITED FINANCIAL INC","Aktien","0,01","10,42","28.676","298.804","298.803,92","Financials","US7127041058","NASDAQ","Vereinigte Staaten","USD"
"9504","CHUGOKU ELECTRIC POWER INC","Aktien","0,01","12,54","23.700","297.106","297.106,17","Versorger","JP3522200009","Tokyo Stock Exchange","Japan","JPY"
"2651","LAWSON INC","Aktien","0,01","48,99","6.000","293.931","293.930,92","Nichtzyklische Konsumgüter","JP3982100004","Tokyo Stock Exchange","Japan","JPY"
"4506","DAINIPPON SUMITOMO PHARMA LTD","Aktien","0,01","12,32","23.700","291.941","291.941,06","Gesundheitsversorgung","JP3495000006","Tokyo Stock Exchange","Japan","JPY"
"6460","SEGA SAMMY HOLDINGS INC","Aktien","0,01","12,27","23.700","290.818","290.818,21","Zyklische Konsumgüter ","JP3419050004","Tokyo Stock Exchange","Japan","JPY"
"ADP","AEROPORTS DE PARIS SA","Aktien","0,01","95,71","3.028","289.821","289.820,78","Industrie","FR0010340141","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"N2IU","MAPLETREE COMMERCIAL UNITS TRUST","Aktien","0,01","1,45","199.000","288.194","288.193,78","Immobilien","SG2D18969584","Singapore Exchange","Singapur","SGD"
"LI","KLEPIERRE REIT SA","Aktien","0,01","14,19","20.284","287.764","287.764,08","Immobilien","FR0000121964","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"8960","UNITED URBAN INVESTMENT REIT CORP","Aktien","0,01","1.194,86","240","286.767","286.767,42","Immobilien","JP3045540006","Tokyo Stock Exchange","Japan","JPY"
"SEK","SEK CASH","Geldmarkt","0,01","11,36","2.496.166","283.531","283.531,20","Cash und/oder Derivate","-","-","Schweden","SEK"
"2670","ABC MART INC","Aktien","0,01","53,25","5.300","282.238","282.238,12","Zyklische Konsumgüter ","JP3152740001","Tokyo Stock Exchange","Japan","JPY"
"RL","RALPH LAUREN CORP CLASS A","Aktien","0,01","72,25","3.902","281.920","281.919,50","Zyklische Konsumgüter ","US7512121010","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"3289","TOKYU FUDOSAN HOLDINGS CORP","Aktien","0,01","4,69","60.000","281.423","281.423,22","Immobilien","JP3569200003","Tokyo Stock Exchange","Japan","JPY"
